Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature,Feature Secondary Name
ENSG00000155858,LSM11,Gene Expression,0.07815642251262908,0.0,0.0,1334,0.24163254441025933,1128,
ENSG00000184986,TMEM121,Gene Expression,0.07813309665074454,0.0,0.0,1616,0.28195606576144805,1320,
ENSG00000197261,C6orf141,Gene Expression,0.07812582841415523,0.0,0.0,476,0.07535418696186356,424,
ENSG00000278318,ZNF229,Gene Expression,0.07811173251239985,0.0,0.0,1050,0.1938606378259256,871,
ENSG00000109436,TBC1D9,Gene Expression,0.07807007201237767,0.0,0.0,1807,0.3197534294457295,1459,
ENSG00000110104,CCDC86,Gene Expression,0.07806374257662471,0.0,0.0,1764,0.2983868355676453,1437,
ENSG00000170836,PPM1D,Gene Expression,0.0780627086330411,0.0,0.0,1178,0.20111284878760616,1016,
ENSG00000102871,TRADD,Gene Expression,0.07803735753721172,0.0,0.0,995,0.164774614581419,859,
ENSG00000249242,TMEM150C,Gene Expression,0.07799461506842627,0.0,0.0,1441,0.25593709945989285,1215,
ENSG00000181035,SLC25A42,Gene Expression,0.07791097979925365,0.0,0.0,1879,0.33224873074812683,1520,
ENSG00000071282,LMCD1,Gene Expression,0.07790486678551257,0.0,0.0,1508,0.2615194084915661,1203,
ENSG00000150361,KLHL1,Gene Expression,0.0778584263341656,0.0,0.0,89,0.018632025786266694,82,
ENSG00000078579,FGF20,Gene Expression,0.07779574719142372,0.0,0.0,1476,0.2521421504347408,1174,
ENSG00000020181,ADGRA2,Gene Expression,0.07775717107303003,0.0,0.0,2080,0.34857647210817194,1477,
ENSG00000154864,PIEZO2,Gene Expression,0.07775119561739555,0.0,0.0,1081,0.17630309549944886,868,
ENSG00000118307,CASC1,Gene Expression,0.0777476354239636,0.0,0.0,1177,0.21015910700188015,1013,
ENSG00000144504,ANKMY1,Gene Expression,0.07774314868276196,0.0,0.0,1223,0.2059324185113343,1027,
ENSG00000204923,FBXO48,Gene Expression,0.07773619894024403,0.0,0.0,1289,0.22334897954808594,1060,
ENSG00000175322,ZNF519,Gene Expression,0.07770786361745502,0.0,0.0,1134,0.19693340288383362,971,
ENSG00000060140,STYK1,Gene Expression,0.07765498228436898,0.0,0.0,137,0.02995225975486943,125,
ENSG00000101935,AMMECR1,Gene Expression,0.07763000802150687,0.0,0.0,1689,0.29060424040672084,1360,
ENSG00000185730,ZNF696,Gene Expression,0.07762786452580214,0.0,0.0,2065,0.3539973918661247,1626,
ENSG00000153283,CD96,Gene Expression,0.07752769223553052,0.0,0.0,613,0.10121618117382424,513,
ENSG00000183665,TRMT12,Gene Expression,0.07749581856867575,0.0,0.0,1577,0.27326456517228076,1329,
ENSG00000125538,IL1B,Gene Expression,0.0774916103425596,0.0,0.0,473,0.08094740340210888,395,
ENSG00000189114,BLOC1S3,Gene Expression,0.0774524983700914,0.0,0.0,1353,0.22704249375242025,1160,
ENSG00000178460,MCMDC2,Gene Expression,0.07735796601144403,0.0,0.0,1166,0.19958473327593865,992,
ENSG00000165661,QSOX2,Gene Expression,0.07732048097187136,0.0,0.0,1807,0.3131222454314984,1449,
ENSG00000265241,RBM8A,Gene Expression,0.077283514384113,0.0,0.0,663,0.11076279000189285,594,
ENSG00000198885,ITPRIPL1,Gene Expression,0.07727744918537033,0.0,0.0,1352,0.22978645872828607,1130,
ENSG00000102078,SLC25A14,Gene Expression,0.07726488356434852,0.0,0.0,1567,0.2784836735324375,1317,
ENSG00000143127,ITGA10,Gene Expression,0.07726122471624045,0.0,0.0,2055,0.34557597235969056,1587,
ENSG00000171848,RRM2,Gene Expression,0.07716876502815968,0.0,0.0,1090,0.18857508702616363,879,
ENSG00000133055,MYBPH,Gene Expression,0.07715751271772957,0.0,0.0,462,0.07469917729006459,413,
ENSG00000196081,ZNF724,Gene Expression,0.07713708965887278,0.0,0.0,1165,0.20112278458474256,994,
ENSG00000112837,TBX18,Gene Expression,0.07712809555577316,0.0,0.0,908,0.1476478609824873,708,
ENSG00000077348,EXOSC5,Gene Expression,0.07709350698391183,0.0,0.0,1620,0.27768967739766787,1358,
ENSG00000115602,IL1RL1,Gene Expression,0.0770806101834482,0.0,0.0,484,0.08213898492451266,377,
ENSG00000121690,DEPDC7,Gene Expression,0.07703238772570582,0.0,0.0,902,0.15249491714132865,788,
ENSG00000101945,SUV39H1,Gene Expression,0.07700905537936781,0.0,0.0,1485,0.2556351713744913,1216,
ENSG00000171311,EXOSC1,Gene Expression,0.07700549207491744,0.0,0.0,1490,0.25700126395705947,1253,
ENSG00000130299,GTPBP3,Gene Expression,0.07696735070110032,0.0,0.0,2085,0.35533749025958167,1691,
ENSG00000137218,FRS3,Gene Expression,0.07695596331377791,0.0,0.0,1517,0.27560399072606756,1274,
ENSG00000100802,C14orf93,Gene Expression,0.07695457900175809,0.0,0.0,1310,0.22402932743932302,1114,
ENSG00000163431,LMOD1,Gene Expression,0.07685314420804815,0.0,0.0,897,0.1569728718096553,718,
ENSG00000126882,FAM78A,Gene Expression,0.07684297838014666,0.0,0.0,1524,0.25504739918799907,1248,
ENSG00000162194,LBHD1,Gene Expression,0.07678043654411093,0.0,0.0,1729,0.2912089487813195,1434,
ENSG00000177182,CLVS1,Gene Expression,0.0767342666698614,0.0,0.0,287,0.05883282420387312,269,
ENSG00000180660,MAB21L1,Gene Expression,0.07672556015728216,0.0,0.0,1238,0.2095789468993329,1049,
ENSG00000174276,ZNHIT2,Gene Expression,0.07671494935376212,0.0,0.0,1585,0.2726060160720769,1311,
ENSG00000172819,RARG,Gene Expression,0.07668721955008288,0.0,0.0,1149,0.19280379099513079,975,
ENSG00000173137,ADCK5,Gene Expression,0.0766663746243136,0.0,0.0,1708,0.2956078908714376,1397,
ENSG00000177108,ZDHHC22,Gene Expression,0.07664316472209182,0.0,0.0,621,0.12029867864236893,562,
ENSG00000203872,C6orf163,Gene Expression,0.07662884685119506,0.0,0.0,1867,0.3236492757784099,1473,
ENSG00000182771,GRID1,Gene Expression,0.07662874134971188,0.0,0.0,1900,0.3345048327423229,1530,
ENSG00000176809,LRRC37A3,Gene Expression,0.07662541493617364,0.0,0.0,1597,0.27548857215954037,1329,
ENSG00000142149,HUNK,Gene Expression,0.07662416151058651,0.0,0.0,315,0.06380804781016877,290,
ENSG00000115590,IL1R2,Gene Expression,0.0766169859705617,0.0,0.0,727,0.11997786854281313,588,
ENSG00000146555,SDK1,Gene Expression,0.07658094515023804,0.0,0.0,1042,0.17618943207618218,915,
ENSG00000137507,LRRC32,Gene Expression,0.07647551362853684,0.0,0.0,1190,0.1917458865007313,900,
ENSG00000132141,CCT6B,Gene Expression,0.07647054518896193,0.0,0.0,1388,0.24326471558729243,1179,
ENSG00000132840,BHMT2,Gene Expression,0.0764674599603683,0.0,0.0,619,0.11734251536791121,550,
ENSG00000165312,OTUD1,Gene Expression,0.0763967621694393,0.0,0.0,1389,0.24035394802515342,1177,
ENSG00000114767,RRP9,Gene Expression,0.07637570092323831,0.0,0.0,1689,0.28787789526809265,1360,
ENSG00000172602,RND1,Gene Expression,0.07636049268037012,0.0,0.0,1023,0.19271560535858637,875,
ENSG00000237649,KIFC1,Gene Expression,0.07635241411112369,0.0,0.0,1176,0.20640722295486194,967,
ENSG00000012211,PRICKLE3,Gene Expression,0.07621188454725157,0.0,0.0,957,0.15890641066239372,841,
ENSG00000144655,CSRNP1,Gene Expression,0.07618716515131498,0.0,0.0,1949,0.34261575688627754,1563,
ENSG00000117245,KIF17,Gene Expression,0.07613277279664019,0.0,0.0,837,0.15572908321192214,727,
ENSG00000197837,HIST4H4,Gene Expression,0.07611700983309211,0.0,0.0,1102,0.18931066342674222,971,
ENSG00000196132,MYT1,Gene Expression,0.07609739119614504,0.0,0.0,275,0.05502440889263952,252,
ENSG00000089335,ZNF302,Gene Expression,0.07608729075322888,0.0,0.0,1024,0.17416910590275758,870,
ENSG00000204291,COL15A1,Gene Expression,0.07606314495029705,0.0,0.0,605,0.09551591552991859,486,
ENSG00000114735,HEMK1,Gene Expression,0.07605849368302187,0.0,0.0,1568,0.264857352100697,1299,
ENSG00000117009,KMO,Gene Expression,0.07604629812530493,0.0,0.0,1149,0.1930917197644059,965,
ENSG00000128815,WDFY4,Gene Expression,0.07598627791061119,0.0,0.0,1330,0.21980971322191808,1118,
ENSG00000041880,PARP3,Gene Expression,0.07598504942987354,0.0,0.0,1333,0.22826552540792908,1126,
ENSG00000121406,ZNF549,Gene Expression,0.07595881384877054,0.0,0.0,1396,0.241694172831799,1159,
ENSG00000175727,MLXIP,Gene Expression,0.07592824010068543,0.0,0.0,1170,0.19539241214412859,993,
ENSG00000197162,ZNF785,Gene Expression,0.0759194792858697,0.0,0.0,1121,0.19184432730722828,984,
ENSG00000175711,B3GNTL1,Gene Expression,0.07590497350953414,0.0,0.0,1460,0.24700460099739197,1231,
ENSG00000224109,CENPVL3,Gene Expression,0.0759000537461563,0.0,0.0,786,0.13342810658070292,700,
ENSG00000180340,FZD2,Gene Expression,0.0758872072773849,0.0,0.0,814,0.13602935629032212,731,
ENSG00000168004,PLAAT5,Gene Expression,0.07588113258580918,0.0,0.0,1032,0.18525342643953788,898,
ENSG00000213918,DNASE1,Gene Expression,0.07587256268587193,0.0,0.0,1316,0.225432856795444,1117,
ENSG00000083828,ZNF586,Gene Expression,0.07583552092225018,0.0,0.0,1285,0.21969759378928344,1090,
ENSG00000166455,C16orf46,Gene Expression,0.07582681392918109,0.0,0.0,1816,0.3202826983892802,1481,
ENSG00000135114,OASL,Gene Expression,0.07576502814319597,0.0,0.0,241,0.038897058623489376,207,
ENSG00000183580,FBXL7,Gene Expression,0.07570597667287968,0.0,0.0,1280,0.22039209188839848,1080,
ENSG00000122386,ZNF205,Gene Expression,0.07569222704682586,0.0,0.0,2488,0.42615166939372356,1888,
ENSG00000144645,OSBPL10,Gene Expression,0.07560428917128727,0.0,0.0,874,0.16248418425192293,774,
ENSG00000144550,CPNE9,Gene Expression,0.07559469075133751,0.0,0.0,257,0.053144837136465325,232,
ENSG00000120328,PCDHB12,Gene Expression,0.07557917349171413,0.0,0.0,1663,0.2951428782430875,1368,
ENSG00000140406,TLNRD1,Gene Expression,0.07546607465073464,0.0,0.0,1174,0.1976052421694558,1006,
ENSG00000144227,NXPH2,Gene Expression,0.07544278955943909,0.0,0.0,165,0.034225990169872024,145,
ENSG00000168476,REEP4,Gene Expression,0.0753279390806086,0.0,0.0,723,0.11922379689985318,651,
ENSG00000007402,CACNA2D2,Gene Expression,0.07524499672453239,0.0,0.0,343,0.07135471282229763,302,
ENSG00000182810,DDX28,Gene Expression,0.0751393231153333,0.0,0.0,1747,0.3025024720401224,1443,
ENSG00000162999,DUSP19,Gene Expression,0.07508361914206944,0.0,0.0,1144,0.207672001896622,1005,
ENSG00000169926,KLF13,Gene Expression,0.07506312295134447,0.0,0.0,2584,0.4516861242698344,1946,
ENSG00000168679,SLC16A4,Gene Expression,0.07502278658879413,0.0,0.0,1117,0.18947299090162034,932,
ENSG00000119943,PYROXD2,Gene Expression,0.0750126480493469,0.0,0.0,1236,0.20919783164346062,1072,
ENSG00000162878,PKDCC,Gene Expression,0.0749942328912499,0.0,0.0,1758,0.30403665037894567,1399,
ENSG00000135045,C9orf40,Gene Expression,0.0748957771223905,0.0,0.0,1874,0.32987476771589425,1511,
ENSG00000138180,CEP55,Gene Expression,0.07483727748937864,0.0,0.0,1490,0.24941320319171786,1155,
ENSG00000077150,NFKB2,Gene Expression,0.07482076679153611,0.0,0.0,1741,0.29141443740279604,1425,
ENSG00000124140,SLC12A5,Gene Expression,0.0748185249195589,0.0,0.0,210,0.04504118466043345,194,
ENSG00000120156,TEK,Gene Expression,0.07481802373859768,0.0,0.0,1511,0.27423766848040404,1208,
ENSG00000162521,RBBP4,Gene Expression,0.07481742533623455,0.0,0.0,922,0.158280918293329,810,
ENSG00000181274,FRAT2,Gene Expression,0.07481541216767268,0.0,0.0,1904,0.32622853361587884,1537,
ENSG00000182378,PLCXD1,Gene Expression,0.07473933061528674,0.0,0.0,2041,0.35169488770170537,1634,
ENSG00000188211,NCR3LG1,Gene Expression,0.07468241958695775,0.0,0.0,1172,0.21303698429794177,992,
ENSG00000122877,EGR2,Gene Expression,0.07466615175596447,0.0,0.0,469,0.0770654708313918,413,
ENSG00000177125,ZBTB34,Gene Expression,0.07463392989810802,0.0,0.0,2207,0.37811598891254977,1711,
ENSG00000119630,PGF,Gene Expression,0.07461609149268328,0.0,0.0,1183,0.19145435596311053,885,
ENSG00000167858,TEKT1,Gene Expression,0.07461222856725765,0.0,0.0,637,0.10726820092318566,573,
ENSG00000140950,MEAK7,Gene Expression,0.07459911516167146,0.0,0.0,1592,0.2751128168646914,1326,
ENSG00000037749,MFAP3,Gene Expression,0.07459797540158788,0.0,0.0,1230,0.2117574006338742,1046,
ENSG00000167395,ZNF646,Gene Expression,0.07455842538702559,0.0,0.0,1815,0.3125808967547885,1476,
ENSG00000065485,PDIA5,Gene Expression,0.07454123312487221,0.0,0.0,1406,0.23874252782407934,1177,
ENSG00000162073,PAQR4,Gene Expression,0.07451243201556951,0.0,0.0,1822,0.31849280222194687,1492,
ENSG00000198732,SMOC1,Gene Expression,0.07445173254849212,0.0,0.0,564,0.1072958418041057,513,
ENSG00000187792,ZNF70,Gene Expression,0.07444641380294491,0.0,0.0,1675,0.2874751672717869,1363,
ENSG00000180884,ZNF792,Gene Expression,0.07443077206560862,0.0,0.0,1231,0.2083829894252379,1044,
ENSG00000139567,ACVRL1,Gene Expression,0.07442092535417967,0.0,0.0,2055,0.34858650703875405,1447,
ENSG00000255423,EBLN2,Gene Expression,0.07439372190180063,0.0,0.0,1052,0.17858136204251482,909,
ENSG00000156876,SASS6,Gene Expression,0.07433806913091062,0.0,0.0,1505,0.26123285949841407,1257,
ENSG00000196118,CCDC189,Gene Expression,0.07426615991055611,0.0,0.0,1619,0.2796695840887351,1344,
ENSG00000143851,PTPN7,Gene Expression,0.07425326694335753,0.0,0.0,947,0.15221019107261685,803,
ENSG00000170290,SLN,Gene Expression,0.07414461391969303,0.0,0.0,158,0.02803863045213082,141,
ENSG00000108187,PBLD,Gene Expression,0.07410582451481228,0.0,0.0,1831,0.32024702977945624,1480,
ENSG00000114268,PFKFB4,Gene Expression,0.0741008271679181,0.0,0.0,1520,0.260379073352718,1247,
ENSG00000184599,TAFA3,Gene Expression,0.07409431033633206,0.0,0.0,494,0.08219056870530252,445,
ENSG00000079263,SP140,Gene Expression,0.07405516751112672,0.0,0.0,1435,0.23906700653856414,1189,
ENSG00000284024,HSPA14,Gene Expression,0.07403728066340162,0.0,0.0,1470,0.2522375399577672,1219,
ENSG00000197142,ACSL5,Gene Expression,0.07402518215002309,0.0,0.0,1873,0.32190144819824834,1479,
ENSG00000143061,IGSF3,Gene Expression,0.07394637831741556,0.0,0.0,1023,0.17746548719163313,882,
ENSG00000075826,SEC31B,Gene Expression,0.07394413846606308,0.0,0.0,2136,0.37423605187377046,1697,
ENSG00000249115,HAUS5,Gene Expression,0.07394304391911942,0.0,0.0,1426,0.24148687995169307,1190,
ENSG00000178125,PPP1R42,Gene Expression,0.0739207090310525,0.0,0.0,924,0.1628004777931402,806,
ENSG00000154065,ANKRD29,Gene Expression,0.07387762589311675,0.0,0.0,1257,0.2265258248119856,1049,
ENSG00000100027,YPEL1,Gene Expression,0.07385269676747601,0.0,0.0,823,0.1496976028508672,734,
ENSG00000155011,DKK2,Gene Expression,0.07384057772476038,0.0,0.0,407,0.06507458954337526,323,
ENSG00000163528,CHCHD4,Gene Expression,0.07381131933175715,0.0,0.0,1146,0.19946811021088892,996,
ENSG00000166147,FBN1,Gene Expression,0.07380582693886444,0.0,0.0,2912,0.48743302130842703,2011,
ENSG00000100426,ZBED4,Gene Expression,0.0736775679468797,0.0,0.0,2391,0.4072280821785585,1874,
ENSG00000092853,CLSPN,Gene Expression,0.07356557484066288,0.0,0.0,1231,0.213301778337132,1033,
ENSG00000197415,VEPH1,Gene Expression,0.07355815861348537,0.0,0.0,663,0.1100911810896849,600,
ENSG00000256223,ZNF10,Gene Expression,0.0735377633952618,0.0,0.0,1326,0.2330630974191033,1129,
ENSG00000043591,ADRB1,Gene Expression,0.07353336222679076,0.0,0.0,240,0.04978803155185705,231,
ENSG00000166250,CLMP,Gene Expression,0.07345727990171662,0.0,0.0,370,0.06770379883881686,329,
ENSG00000258366,RTEL1,Gene Expression,0.07344858602736787,0.0,0.0,1875,0.3206074226421844,1489,
ENSG00000179409,GEMIN4,Gene Expression,0.07343417326609407,0.0,0.0,1386,0.23656632032020974,1136,
ENSG00000152953,STK32B,Gene Expression,0.07337733203438941,0.0,0.0,1052,0.182494485036228,924,
ENSG00000112139,MDGA1,Gene Expression,0.07330237864175064,0.0,0.0,1569,0.26870402252423947,1318,
ENSG00000161277,THAP8,Gene Expression,0.07325349007773271,0.0,0.0,887,0.1512056974772733,783,
ENSG00000170860,LSM3,Gene Expression,0.07320097324200102,0.0,0.0,1438,0.254691656327799,1206,
ENSG00000166002,SMCO4,Gene Expression,0.07320010726441864,0.0,0.0,1208,0.20280461948522827,1014,
ENSG00000182173,TSEN54,Gene Expression,0.0730578270405526,0.0,0.0,1509,0.2600603122711745,1258,
ENSG00000099326,MZF1,Gene Expression,0.07300930763562317,0.0,0.0,1296,0.219515729234665,1106,
ENSG00000091157,WDR7,Gene Expression,0.07299966696406764,0.0,0.0,1009,0.17609463597413869,866,
ENSG00000130244,FAM98C,Gene Expression,0.07293269033300952,0.0,0.0,1608,0.2746721897939353,1303,
ENSG00000143578,CREB3L4,Gene Expression,0.07285629837019827,0.0,0.0,776,0.1306342576170718,684,
ENSG00000102780,DGKH,Gene Expression,0.07284886165564063,0.0,0.0,1864,0.3255579225741068,1462,
ENSG00000140548,ZNF710,Gene Expression,0.07284133889550502,0.0,0.0,1262,0.2124653830004973,1083,
ENSG00000213853,EMP2,Gene Expression,0.07281696697163553,0.0,0.0,1768,0.30462548158412267,1355,
ENSG00000235750,KIAA0040,Gene Expression,0.07276417901825778,0.0,0.0,1337,0.22460911496536184,1105,
ENSG00000167588,GPD1,Gene Expression,0.072763735259108,0.0,0.0,943,0.16465040826572439,793,
ENSG00000164051,CCDC51,Gene Expression,0.07271061409236639,0.0,0.0,1332,0.232233500485692,1103,
ENSG00000183814,LIN9,Gene Expression,0.07259341416585101,0.0,0.0,1434,0.2501569224738458,1190,
ENSG00000178996,SNX18,Gene Expression,0.07252316587092936,0.0,0.0,1369,0.22896133870908628,1160,
ENSG00000167962,ZNF598,Gene Expression,0.07250225933761452,0.0,0.0,1326,0.2267390826818451,1129,
ENSG00000198019,FCGR1B,Gene Expression,0.07248102884166786,0.0,0.0,1336,0.22276484341953562,1124,
ENSG00000221995,TIAF1,Gene Expression,0.07247911460080222,0.0,0.0,1431,0.2530243642649035,1195,
ENSG00000183888,SRARP,Gene Expression,0.07246521402505571,0.0,0.0,1421,0.24640015598219187,1085,
ENSG00000127903,ZNF835,Gene Expression,0.07243695899889598,0.0,0.0,1241,0.21154779402734192,1068,
ENSG00000187624,C17orf97,Gene Expression,0.07243295874944546,0.0,0.0,1425,0.24746004779064049,1200,
ENSG00000085831,TTC39A,Gene Expression,0.07242430671577993,0.0,0.0,1112,0.19086093939546314,944,
ENSG00000179630,LACC1,Gene Expression,0.07239465209576887,0.0,0.0,1121,0.18772326923893434,957,
ENSG00000106804,C5,Gene Expression,0.07235132537897425,0.0,0.0,1116,0.1900634588912483,980,
ENSG00000104313,EYA1,Gene Expression,0.07230260225881717,0.0,0.0,675,0.12337707040653083,617,
ENSG00000107954,NEURL1,Gene Expression,0.07229837994037622,0.0,0.0,317,0.06550655649780047,286,
ENSG00000136367,ZFHX2,Gene Expression,0.07227736893179679,0.0,0.0,1175,0.2077146954064237,1007,
ENSG00000087586,AURKA,Gene Expression,0.07223566830445856,0.0,0.0,985,0.17247719182223947,850,
ENSG00000179455,MKRN3,Gene Expression,0.07218020094571166,0.0,0.0,1313,0.22552634454609283,1120,
ENSG00000110148,CCKBR,Gene Expression,0.07217798295596532,0.0,0.0,179,0.03815519712433983,169,
ENSG00000272573,MUSTN1,Gene Expression,0.07211746847598229,0.0,0.0,1021,0.18924540500981968,848,
ENSG00000081853,PCDHGA2,Gene Expression,0.07211727752822553,0.0,0.0,1075,0.19678081411787018,930,
ENSG00000145014,TMEM44,Gene Expression,0.07211674431308117,0.0,0.0,1496,0.25718159297927035,1222,
ENSG00000137221,TJAP1,Gene Expression,0.07209174277782811,0.0,0.0,1330,0.22300237919782637,1135,
ENSG00000171791,BCL2,Gene Expression,0.0719636707440512,0.0,0.0,1265,0.22307999259115585,1075,
ENSG00000160062,ZBTB8A,Gene Expression,0.0719599598539723,0.0,0.0,1463,0.2561285136166749,1225,
ENSG00000128573,FOXP2,Gene Expression,0.07191669418316426,0.0,0.0,558,0.10645289562436216,495,
ENSG00000144712,CAND2,Gene Expression,0.07191306853686624,0.0,0.0,1223,0.2130370728761761,1035,
ENSG00000247746,USP51,Gene Expression,0.071912074086676,0.0,0.0,1292,0.22517746015293807,1091,
ENSG00000244486,SCARF2,Gene Expression,0.07190234389588283,0.0,0.0,1453,0.2458483307540769,1227,
ENSG00000142798,HSPG2,Gene Expression,0.07188832667022105,0.0,0.0,1639,0.2653205113458572,1228,
ENSG00000165195,PIGA,Gene Expression,0.07188736777176975,0.0,0.0,1399,0.2412283815139518,1149,
ENSG00000153933,DGKE,Gene Expression,0.07182982889412497,0.0,0.0,1488,0.26852730375290185,1221,
ENSG00000180834,MAP6D1,Gene Expression,0.07182945567096197,0.0,0.0,1259,0.21521521069407082,1085,
ENSG00000167699,GLOD4,Gene Expression,0.07181836555113277,0.0,0.0,790,0.13283224108491923,680,
ENSG00000122674,CCZ1,Gene Expression,0.07176822442808987,0.0,0.0,461,0.07811523103089267,419,
ENSG00000012171,SEMA3B,Gene Expression,0.07172127203247247,0.0,0.0,1304,0.23075996554734926,1100,
ENSG00000171611,PTCRA,Gene Expression,0.0716471178740278,0.0,0.0,1142,0.19268937826697113,964,
ENSG00000156140,ADAMTS3,Gene Expression,0.07157032331433437,0.0,0.0,658,0.10991797617531186,586,
ENSG00000143793,C1orf35,Gene Expression,0.07153020604787047,0.0,0.0,1940,0.3349150023084281,1617,
ENSG00000126583,PRKCG,Gene Expression,0.07152065504415263,0.0,0.0,338,0.06825446827149502,309,
ENSG00000135828,RNASEL,Gene Expression,0.07151480610905263,0.0,0.0,1401,0.23823202838453975,1187,
ENSG00000113212,PCDHB7,Gene Expression,0.0714873247092833,0.0,0.0,1323,0.23106922946927802,1122,
ENSG00000054179,ENTPD2,Gene Expression,0.07145976453529308,0.0,0.0,845,0.14797858048647447,753,
ENSG00000167995,BEST1,Gene Expression,0.07144945469078987,0.0,0.0,1880,0.32369053371131723,1477,
ENSG00000121621,KIF18A,Gene Expression,0.07144821234083622,0.0,0.0,1202,0.2094002633135832,994,
ENSG00000070190,DAPP1,Gene Expression,0.07143254592499454,0.0,0.0,1157,0.19182671234329163,986,
ENSG00000115282,TTC31,Gene Expression,0.07143033677606445,0.0,0.0,1062,0.17829907405220413,923,
ENSG00000152782,PANK1,Gene Expression,0.0713564271968503,0.0,0.0,1234,0.21783630224722206,1064,
ENSG00000183654,MARCH11,Gene Expression,0.07135007124359849,0.0,0.0,218,0.04639452878960219,198,
ENSG00000105011,ASF1B,Gene Expression,0.07134859716447953,0.0,0.0,1435,0.24528184678708737,1156,
ENSG00000139160,ETFBKMT,Gene Expression,0.07133722099263842,0.0,0.0,1389,0.23923469774898143,1185,
ENSG00000089685,BIRC5,Gene Expression,0.07132552269629795,0.0,0.0,1211,0.21230962256993957,1002,
ENSG00000187664,HAPLN4,Gene Expression,0.07127283247181856,0.0,0.0,436,0.0868053563123163,395,
ENSG00000165480,SKA3,Gene Expression,0.0712556318222862,0.0,0.0,1296,0.23344763731896878,1095,
ENSG00000185163,DDX51,Gene Expression,0.07124389258243753,0.0,0.0,1786,0.30629647318387826,1473,
ENSG00000152936,LMNTD1,Gene Expression,0.07120623860766648,0.0,0.0,552,0.09343473497806856,500,
ENSG00000099953,MMP11,Gene Expression,0.0711422524519007,0.0,0.0,740,0.1169559119679221,641,
ENSG00000254245,PCDHGA3,Gene Expression,0.07113141230422394,0.0,0.0,596,0.11467878195304596,531,
ENSG00000162300,ZFPL1,Gene Expression,0.07110990145918686,0.0,0.0,1512,0.2586729970490593,1292,
ENSG00000198018,ENTPD7,Gene Expression,0.07106538256235714,0.0,0.0,1791,0.303766545372827,1453,
ENSG00000144120,TMEM177,Gene Expression,0.07100323260185744,0.0,0.0,1470,0.25708108978318966,1233,
ENSG00000095627,TDRD1,Gene Expression,0.07099875012816337,0.0,0.0,357,0.05965878204663272,309,
ENSG00000251322,SHANK3,Gene Expression,0.07099480020473495,0.0,0.0,1241,0.2237265179367632,1090,
ENSG00000119703,ZC2HC1C,Gene Expression,0.07090417135671345,0.0,0.0,1167,0.20434740739033658,1032,
ENSG00000075218,GTSE1,Gene Expression,0.07088576180619495,0.0,0.0,856,0.14904835257592458,753,
ENSG00000162992,NEUROD1,Gene Expression,0.07086356798904775,0.0,0.0,421,0.07901294116191211,391,
ENSG00000140832,MARVELD3,Gene Expression,0.07085889498993568,0.0,0.0,948,0.16012465975470136,840,
ENSG00000188060,RAB42,Gene Expression,0.0708095630316411,0.0,0.0,996,0.16405522133775002,867,
ENSG00000196689,TRPV1,Gene Expression,0.07074912456389967,0.0,0.0,1702,0.29719759794547856,1379,
ENSG00000130193,THEM6,Gene Expression,0.07070441333509664,0.0,0.0,844,0.14473800624737454,741,
ENSG00000145850,TIMD4,Gene Expression,0.07068150142842287,0.0,0.0,302,0.04923277584681782,271,
ENSG00000091482,SMPX,Gene Expression,0.07062098589755486,0.0,0.0,112,0.023776476161062435,101,
ENSG00000159433,STARD9,Gene Expression,0.07061213290668861,0.0,0.0,1651,0.2814661923267936,1346,
ENSG00000132182,NUP210,Gene Expression,0.07049754345812459,0.0,0.0,1455,0.24489213960541367,1225,
ENSG00000188011,RTP5,Gene Expression,0.07047885514976063,0.0,0.0,126,0.026200887729090367,119,
ENSG00000118596,SLC16A7,Gene Expression,0.07047707262129754,0.0,0.0,1107,0.2027997921375485,967,
ENSG00000177084,POLE,Gene Expression,0.07044829085082016,0.0,0.0,980,0.16800695836330268,847,
ENSG00000152760,TCTEX1D1,Gene Expression,0.07042178654998653,0.0,0.0,1018,0.1755991825351735,888,
ENSG00000169894,MUC3A,Gene Expression,0.0704082524119644,0.0,0.0,402,0.06404823411077278,350,
ENSG00000183549,ACSM5,Gene Expression,0.07040286890755107,0.0,0.0,944,0.1593598345312853,828,
ENSG00000164989,CCDC171,Gene Expression,0.07040221706254002,0.0,0.0,1879,0.33376367171430776,1553,
ENSG00000082497,SERTAD4,Gene Expression,0.07039520875661617,0.0,0.0,295,0.06027988173093515,277,
ENSG00000162777,DENND2D,Gene Expression,0.07037857433764023,0.0,0.0,1051,0.17349986375947118,896,
ENSG00000205221,VIT,Gene Expression,0.07031092776498678,0.0,0.0,174,0.03219614119154924,153,
ENSG00000134070,IRAK2,Gene Expression,0.07028991489632604,0.0,0.0,1038,0.17742689140579465,925,
ENSG00000080644,CHRNA3,Gene Expression,0.07028684468908883,0.0,0.0,205,0.040843865880336644,178,
ENSG00000118298,CA14,Gene Expression,0.07028521928939323,0.0,0.0,713,0.12164926490576926,626,
ENSG00000094963,FMO2,Gene Expression,0.07017907732309236,0.0,0.0,359,0.06288972413233473,308,
ENSG00000242252,BGLAP,Gene Expression,0.07013586737870957,0.0,0.0,1389,0.24024696311342317,1171,
